grid_id,point_idx,req_lat,req_lon,pano_id,date,dist_m,heading,roadness,image_path
3483,25,39.753058576687316,-104.96967157616228,EEytYji5hlYUopQ9Sxvlow,2024-05,2.042895977850045,225,0.9536474609375,streetview_best/grid_3483/P25_rank2_h225_road0.954.jpg
2778,45,39.751183914434264,-104.99767651175613,CAoSF0NJSE0wb2dLRUlDQWdJQzQzNXU3d1FF,2019-04,0.4136011438270842,180,0.5218310546875,streetview_best/grid_2778/P45_rank1_h180_road0.522.jpg
2778,45,39.751183914434264,-104.99767651175613,CAoSF0NJSE0wb2dLRUlDQWdJQzQzNXU3d1FF,2019-04,0.4136011438270842,225,0.37365234375,streetview_best/grid_2778/P45_rank2_h225_road0.374.jpg
2778,58,39.75020165232969,-105.00010052515209,CAoSFkNJSE0wb2dLRUlDQWdJQzR2c0tNZGc.,2012-06,0.7612864322165153,180,0.1075146484375,streetview_best/grid_2778/P58_rank1_h180_road0.108.jpg
2778,58,39.75020165232969,-105.00010052515209,CAoSFkNJSE0wb2dLRUlDQWdJQzR2c0tNZGc.,2012-06,0.7612864322165153,135,0.078525390625,streetview_best/grid_2778/P58_rank2_h135_road0.079.jpg
8774,38,39.78451389670465,-104.76113301156958,-vNqrLhgGVy7nIPbikQ8Sw,2021-08,1.0212171261839662,180,0.99544921875,streetview_best/grid_8774/P38_rank1_h180_road0.995.jpg
8774,38,39.78451389670465,-104.76113301156958,-vNqrLhgGVy7nIPbikQ8Sw,2021-08,1.0212171261839662,0,0.99541015625,streetview_best/grid_8774/P38_rank2_h0_road0.995.jpg
8774,35,39.7838195338784,-104.75947672048706,PbMaeccZx0MuIWN3EjoBZw,2021-08,2.5342962154970126,90,0.9732177734375,streetview_best/grid_8774/P35_rank1_h90_road0.973.jpg
8774,35,39.7838195338784,-104.75947672048706,PbMaeccZx0MuIWN3EjoBZw,2021-08,2.5342962154970126,270,0.9594873046875,streetview_best/grid_8774/P35_rank2_h270_road0.959.jpg
1993,28,39.76945193677573,-105.03104362506991,W3XNdWO0v6805aa1nlOruQ,2025-09,0.8836258979502594,90,0.9497607421875,streetview_best/grid_1993/P28_rank1_h90_road0.950.jpg
1993,28,39.76945193677573,-105.03104362506991,W3XNdWO0v6805aa1nlOruQ,2025-09,0.8836258979502594,270,0.722529296875,streetview_best/grid_1993/P28_rank2_h270_road0.723.jpg
1993,12,39.76880911870848,-105.02863644544182,itKj5mdYxlK7DuBG7krByQ,2025-06,1.4613012060209603,270,0.995556640625,streetview_best/grid_1993/P12_rank1_h270_road0.996.jpg
1993,12,39.76880911870848,-105.02863644544182,itKj5mdYxlK7DuBG7krByQ,2025-06,1.4613012060209603,135,0.8789892578125,streetview_best/grid_1993/P12_rank2_h135_road0.879.jpg
3131,32,39.75258381500689,-104.98434951540929,RjEoaapX5nna7erj-rWofw,2024-05,0.9619164007624681,135,0.862705078125,streetview_best/grid_3131/P32_rank1_h135_road0.863.jpg
3131,32,39.75258381500689,-104.98434951540929,RjEoaapX5nna7erj-rWofw,2024-05,0.9619164007624681,180,0.7544580078125,streetview_best/grid_3131/P32_rank2_h180_road0.754.jpg
3131,59,39.7531709801033,-104.98448965004303,yJ3cbmaLdELuytUKzbFd1g,2024-08,0.9930682231357995,90,0.9252734375,streetview_best/grid_3131/P59_rank1_h90_road0.925.jpg
3131,59,39.7531709801033,-104.98448965004303,yJ3cbmaLdELuytUKzbFd1g,2024-08,0.9930682231357995,135,0.7914501953125,streetview_best/grid_3131/P59_rank2_h135_road0.791.jpg
4972,2,39.734339741705476,-104.91245630649466,9kNQeFhVL84b6kFLwrv1kA,2024-11,2.008936958013402,135,0.439482421875,streetview_best/grid_4972/P2_rank1_h135_road0.439.jpg
4972,2,39.734339741705476,-104.91245630649466,9kNQeFhVL84b6kFLwrv1kA,2024-11,2.008936958013402,270,0.4115087890625,streetview_best/grid_4972/P2_rank2_h270_road0.412.jpg
4972,38,39.73450397965798,-104.9116519451919,vd1cwdFRzrBLYqBprvC7sA,2024-11,3.114049536896802,315,0.5823046875,streetview_best/grid_4972/P38_rank1_h315_road0.582.jpg
4972,38,39.73450397965798,-104.9116519451919,vd1cwdFRzrBLYqBprvC7sA,2024-11,3.114049536896802,135,0.56017578125,streetview_best/grid_4972/P38_rank2_h135_road0.560.jpg
5663,48,39.698956318401564,-104.88324286716129,CAoSF0NJSE0wb2dLRUlDQWdJQ0R2S2JadEFF,2024-03,13.629905263046275,225,0.93302734375,streetview_best/grid_5663/P48_rank1_h225_road0.933.jpg
5663,48,39.698956318401564,-104.88324286716129,CAoSF0NJSE0wb2dLRUlDQWdJQ0R2S2JadEFF,2024-03,13.629905263046275,270,0.8988330078125,streetview_best/grid_5663/P48_rank2_h270_road0.899.jpg
5663,16,39.69907097835838,-104.88287174207493,CAoSF0NJSE0wb2dLRUlDQWdJQ0R2S2JadEFF,2024-03,20.585685614304946,225,0.93302734375,streetview_best/grid_5663/P16_rank1_h225_road0.933.jpg
5663,16,39.69907097835838,-104.88287174207493,CAoSF0NJSE0wb2dLRUlDQWdJQ0R2S2JadEFF,2024-03,20.585685614304946,270,0.8988330078125,streetview_best/grid_5663/P16_rank2_h270_road0.899.jpg
3393,9,39.74760076384105,-104.97577937340303,BhFMjoqO4mMT6MCdv-RGSQ,2024-08,0.46030498900897154,45,0.6745263671875,streetview_best/grid_3393/P9_rank1_h45_road0.675.jpg
3393,9,39.74760076384105,-104.97577937340303,BhFMjoqO4mMT6MCdv-RGSQ,2024-08,0.46030498900897154,0,0.645869140625,streetview_best/grid_3393/P9_rank2_h0_road0.646.jpg
3393,34,39.74948726087899,-104.97315338477488,3d09cTG_L9cBGpA-QrBb8Q,2024-05,1.693302251031449,270,0.51859375,streetview_best/grid_3393/P34_rank1_h270_road0.519.jpg
3393,34,39.74948726087899,-104.97315338477488,3d09cTG_L9cBGpA-QrBb8Q,2024-05,1.693302251031449,135,0.470859375,streetview_best/grid_3393/P34_rank2_h135_road0.471.jpg
3742,2,39.740167466758166,-104.96017984403802,CAoSFkNJSE0wb2dLRUlDQWdJQzQ0ZXJjWEE.,2016-06,0.7511670292876668,270,0.6298291015625,streetview_best/grid_3742/P2_rank1_h270_road0.630.jpg
3742,2,39.740167466758166,-104.96017984403802,CAoSFkNJSE0wb2dLRUlDQWdJQzQ0ZXJjWEE.,2016-06,0.7511670292876668,315,0.5964453125,streetview_best/grid_3742/P2_rank2_h315_road0.596.jpg
3742,33,39.73966551535369,-104.96145872681599,Tp5jI_r0YhlgcgxNQEu5Kg,2019-09,1.5652666953627548,180,0.986689453125,streetview_best/grid_3742/P33_rank1_h180_road0.987.jpg
3742,33,39.73966551535369,-104.96145872681599,Tp5jI_r0YhlgcgxNQEu5Kg,2019-09,1.5652666953627548,0,0.9563720703125,streetview_best/grid_3742/P33_rank2_h0_road0.956.jpg
4887,20,39.74192319182999,-104.91497120275326,VUME73VR2rSB1cDwQN8QsA,2024-08,0.25227569348385015,315,0.5780126953125,streetview_best/grid_4887/P20_rank1_h315_road0.578.jpg
4887,20,39.74192319182999,-104.91497120275326,VUME73VR2rSB1cDwQN8QsA,2024-08,0.25227569348385015,90,0.42794921875,streetview_best/grid_4887/P20_rank2_h90_road0.428.jpg
4887,37,39.743394283585815,-104.91605978398472,uKKaw3vTa6pI-dOasBdUaQ,2024-04,1.9491460889554568,270,0.57453125,streetview_best/grid_4887/P37_rank1_h270_road0.575.jpg
4887,37,39.743394283585815,-104.91605978398472,uKKaw3vTa6pI-dOasBdUaQ,2024-04,1.9491460889554568,90,0.471396484375,streetview_best/grid_4887/P37_rank2_h90_road0.471.jpg
5146,43,39.72836098371915,-104.90582042377919,wdQ6XBD4e31InlPIdr4B6g,2024-07,0.25469888530435897,180,0.978955078125,streetview_best/grid_5146/P43_rank1_h180_road0.979.jpg
5146,43,39.72836098371915,-104.90582042377919,wdQ6XBD4e31InlPIdr4B6g,2024-07,0.25469888530435897,0,0.9736181640625,streetview_best/grid_5146/P43_rank2_h0_road0.974.jpg
5146,15,39.72819685215112,-104.90305084314585,V6TdnVCPdFOlzxb-L2pTrQ,2024-07,0.9244455379801333,180,0.93025390625,streetview_best/grid_5146/P15_rank1_h180_road0.930.jpg
5146,15,39.72819685215112,-104.90305084314585,V6TdnVCPdFOlzxb-L2pTrQ,2024-07,0.9244455379801333,45,0.879599609375,streetview_best/grid_5146/P15_rank2_h45_road0.880.jpg
4978,1,39.751038866154474,-104.91286172944532,5tTMajUuB_G09XRU7U0dIw,2014-09,1.0105942120005103,315,0.9819677734375,streetview_best/grid_4978/P1_rank1_h315_road0.982.jpg
4978,1,39.751038866154474,-104.91286172944532,5tTMajUuB_G09XRU7U0dIw,2014-09,1.0105942120005103,0,0.949658203125,streetview_best/grid_4978/P1_rank2_h0_road0.950.jpg
4978,40,39.75101019364691,-104.91228991994603,h0Wyb1fc77OiC1071yjWEQ,2011-09,1.6916890531943434,270,0.9920458984375,streetview_best/grid_4978/P40_rank1_h270_road0.992.jpg
4978,40,39.75101019364691,-104.91228991994603,h0Wyb1fc77OiC1071yjWEQ,2011-09,1.6916890531943434,225,0.944912109375,streetview_best/grid_4978/P40_rank2_h225_road0.945.jpg
1350,15,39.697512264009745,-105.05529393389652,rMgG6sn7LROsDRDd7tnUdw,2025-06,3.3719718974711843,0,0.782021484375,streetview_best/grid_1350/P15_rank1_h0_road0.782.jpg
1350,15,39.697512264009745,-105.05529393389652,rMgG6sn7LROsDRDd7tnUdw,2025-06,3.3719718974711843,180,0.7741455078125,streetview_best/grid_1350/P15_rank2_h180_road0.774.jpg
1350,40,39.69675723013256,-105.05578171201614,SAcegR_iP7uuGn4wcQUA0A,2025-07,3.729022030288223,270,0.9637158203125,streetview_best/grid_1350/P40_rank1_h270_road0.964.jpg
1350,40,39.69675723013256,-105.05578171201614,SAcegR_iP7uuGn4wcQUA0A,2025-07,3.729022030288223,180,0.9397705078125,streetview_best/grid_1350/P40_rank2_h180_road0.940.jpg
4594,13,39.66491528565124,-104.9262696550873,PB-ZXgSZK5hE22De6cySOw,2023-10,1.6025456648692293,135,0.962763671875,streetview_best/grid_4594/P13_rank1_h135_road0.963.jpg
4594,13,39.66491528565124,-104.9262696550873,PB-ZXgSZK5hE22De6cySOw,2023-10,1.6025456648692293,0,0.9499609375,streetview_best/grid_4594/P13_rank2_h0_road0.950.jpg
4594,23,39.66449136368059,-104.92660873070848,lYY_Tb3nFEgcIgnni5MgPg,2024-10,4.055214108087232,90,0.9700390625,streetview_best/grid_4594/P23_rank1_h90_road0.970.jpg
4594,23,39.66449136368059,-104.92660873070848,lYY_Tb3nFEgcIgnni5MgPg,2024-10,4.055214108087232,225,0.9425244140625,streetview_best/grid_4594/P23_rank2_h225_road0.943.jpg
3213,4,39.73777072450176,-104.97991300940386,GquLHZUdik5m76QbGMzuKQ,2024-05,1.0524111056646357,45,0.4159423828125,streetview_best/grid_3213/P4_rank1_h45_road0.416.jpg
3213,4,39.73777072450176,-104.97991300940386,GquLHZUdik5m76QbGMzuKQ,2024-05,1.0524111056646357,0,0.3116357421875,streetview_best/grid_3213/P4_rank2_h0_road0.312.jpg
3213,15,39.737316647534136,-104.98079117549982,CAoSFkNJSE0wb2dLRUlDQWdJQ1V4NWVyZnc.,2019-08,1.318328977122724,45,0.0607763671875,streetview_best/grid_3213/P15_rank1_h45_road0.061.jpg
3213,15,39.737316647534136,-104.98079117549982,CAoSFkNJSE0wb2dLRUlDQWdJQ1V4NWVyZnc.,2019-08,1.318328977122724,225,0.0118408203125,streetview_best/grid_3213/P15_rank2_h225_road0.012.jpg
1898,31,39.75049177527474,-105.03219948781667,GU60V15VUWSQTMPJuS6j2Q,2025-06,1.1410870033303036,90,0.7819580078125,streetview_best/grid_1898/P31_rank1_h90_road0.782.jpg
1898,31,39.75049177527474,-105.03219948781667,GU60V15VUWSQTMPJuS6j2Q,2025-06,1.1410870033303036,45,0.76658203125,streetview_best/grid_1898/P31_rank2_h45_road0.767.jpg
1898,58,39.751681080813086,-105.0341056699288,C9lsA8r4bvNHosOfiofRLg,2025-06,1.3503980568765699,180,0.7617529296875,streetview_best/grid_1898/P58_rank1_h180_road0.762.jpg
1898,58,39.751681080813086,-105.0341056699288,C9lsA8r4bvNHosOfiofRLg,2025-06,1.3503980568765699,225,0.6975439453125,streetview_best/grid_1898/P58_rank2_h225_road0.698.jpg
3212,55,39.73376846644158,-104.98228867535036,MVtjJBdFC4KCJqZNAkWeRg,2025-07,0.35729597268117747,90,0.9882666015625,streetview_best/grid_3212/P55_rank1_h90_road0.988.jpg
3212,55,39.73376846644158,-104.98228867535036,MVtjJBdFC4KCJqZNAkWeRg,2025-07,0.35729597268117747,45,0.968525390625,streetview_best/grid_3212/P55_rank2_h45_road0.969.jpg
3212,50,39.73549067064522,-104.98147049319655,CAoSFkNJSE0wb2dLRUlDQWdJQzQzN3ZhUGc.,2019-04,0.8694833522183977,0,0.94099609375,streetview_best/grid_3212/P50_rank1_h0_road0.941.jpg
3212,50,39.73549067064522,-104.98147049319655,CAoSFkNJSE0wb2dLRUlDQWdJQzQzN3ZhUGc.,2019-04,0.8694833522183977,315,0.69724609375,streetview_best/grid_3212/P50_rank2_h315_road0.697.jpg
5249,26,39.769081794194165,-104.89972136602277,aIKx_geBMZipAC2FcCDXZQ,2024-06,1.894507696978476,135,0.9259228515625,streetview_best/grid_5249/P26_rank1_h135_road0.926.jpg
5249,26,39.769081794194165,-104.89972136602277,aIKx_geBMZipAC2FcCDXZQ,2024-06,1.894507696978476,45,0.9046484375,streetview_best/grid_5249/P26_rank2_h45_road0.905.jpg
5249,25,39.770479360993754,-104.90213298144306,DQRE9UfS6Ji8ykEuqlI50w,2024-06,2.1437400773014956,270,0.107861328125,streetview_best/grid_5249/P25_rank1_h270_road0.108.jpg
5249,25,39.770479360993754,-104.90213298144306,DQRE9UfS6Ji8ykEuqlI50w,2024-06,2.1437400773014956,225,0.067119140625,streetview_best/grid_5249/P25_rank2_h225_road0.067.jpg
2858,40,39.7292340130946,-104.99640581443907,bWtjM88wCyBg2hCkUIhs_A,2025-06,2.365132622380926,180,0.931826171875,streetview_best/grid_2858/P40_rank1_h180_road0.932.jpg
2858,40,39.7292340130946,-104.99640581443907,bWtjM88wCyBg2hCkUIhs_A,2025-06,2.365132622380926,135,0.8458349609375,streetview_best/grid_2858/P40_rank2_h135_road0.846.jpg
2858,17,39.72911000208619,-104.99580203731497,rTd5D-JBflXYaQBHf7mgTw,2024-08,2.5115597927394253,180,0.783935546875,streetview_best/grid_2858/P17_rank1_h180_road0.784.jpg
2858,17,39.72911000208619,-104.99580203731497,rTd5D-JBflXYaQBHf7mgTw,2024-08,2.5115597927394253,45,0.583818359375,streetview_best/grid_2858/P17_rank2_h45_road0.584.jpg
6132,53,39.778202382143185,-104.8644831155226,2lBa-wTDVMrrq5h72V8bcg,2019-08,0.9925323549601243,135,0.958701171875,streetview_best/grid_6132/P53_rank1_h135_road0.959.jpg
6132,53,39.778202382143185,-104.8644831155226,2lBa-wTDVMrrq5h72V8bcg,2019-08,0.9925323549601243,225,0.9424609375,streetview_best/grid_6132/P53_rank2_h225_road0.942.jpg
6132,52,39.779062509253734,-104.86532339522046,UjXjPRzwTBWmPvBpybVhPg,2019-08,1.8957309492276817,135,0.2830224609375,streetview_best/grid_6132/P52_rank1_h135_road0.283.jpg
6132,52,39.779062509253734,-104.86532339522046,UjXjPRzwTBWmPvBpybVhPg,2019-08,1.8957309492276817,180,0.25044921875,streetview_best/grid_6132/P52_rank2_h180_road0.250.jpg
2261,41,39.78199689738973,-105.02018565079844,4NskYYtJHabrrHHg7nVPfQ,2025-06,1.7583983054684411,90,0.9843115234375,streetview_best/grid_2261/P41_rank1_h90_road0.984.jpg
2261,41,39.78199689738973,-105.02018565079844,4NskYYtJHabrrHHg7nVPfQ,2025-06,1.7583983054684411,270,0.9217236328125,streetview_best/grid_2261/P41_rank2_h270_road0.922.jpg
2261,53,39.781093215696465,-105.01935005037954,sKm_NQxrzwwSKE0bdt6XhQ,2014-06,1.913739947796979,0,0.8561474609375,streetview_best/grid_2261/P53_rank1_h0_road0.856.jpg
2261,53,39.781093215696465,-105.01935005037954,sKm_NQxrzwwSKE0bdt6XhQ,2014-06,1.913739947796979,180,0.78482421875,streetview_best/grid_2261/P53_rank2_h180_road0.785.jpg
